"id","name","datatype","line_item_code","display_order","attribute_column_name","multiplier","weight","plan_attribute_master_id","data_source_id","attribute_category_id","attribute_type","calculated_rule","attributes_for_master","status_calculated"
"9797","Inflation Linked Bonds/TIPS Actual Allocation","real","FITIPS_Actl_Reason",9797,"Inflation_Linked_Bonds_TIPS_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9800","Inflation-Sensititive Actual Allocation","real","AltInflation_Actl_Reason",9800,"Inflation-Sensititive_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9803","Infrastructure Actual Allocation","real","Infrast_Actl_Reason",9803,"Infrastructure_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9806","International Fixed Income Actual Allocation","real","FIIntl_Actl_Reason",9806,"International_Fixed_Income_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9911","Risk Parity Actual Allocation","real","RiskParity_Actl_Reason",9911,"Risk_Parity_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9914","Small Cap Domestic Equity Actual Allocation","real","EQDomesticSmall_Actl_Reason",9914,"Small_Cap_Domestic_Equity_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9917","Small Cap Equity Actual Allocation","real","EQSmall_Actl_Reason",9917,"Small_Cap_Equity”_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9920","Social Responsibility Equity Actual Allocation","real","EQSocialResp_Actl_Reason",9920,"Social_Responsibility_Equity_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9923","Structured Fixed Income Actual Allocation","real","FIStructured_Actl_Reason",9923,"Structured_Fixed_Income_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9926","Timberland Actual Allocation","real","Timber_Actl_Reason",9926,"Timberland_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9929","Triple Net Lease Actual Allocation","real","RETriple_Actl_Reason",9929,"Triple_Net_Lease_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9932","US Treasury Actual Allocation","real","FITreasury_Actl_Reason",9932,"US_Treasury_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9809","Investment Grade Fixed Income Actual Allocation","real","FIInvestGrd_Actl_Reason",9809,"Investment_Grade_Fixed_Income_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9812","Large Cap Domestic Equity Actual Allocation","real","EQDomesticLarge_Actl_Reason",9812,"Large_Cap_Domestic_Equity_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9815","Large Cap Equity Actual Allocation","real","EQLarge_Actl_Reason",9815,"Large_Cap_Equity_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9818","Loans Actual Allocation","real","FILoans_Actl_Reason",9818,"Loans_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9821","Micro Cap Equity Actual Allocation","real","EQMicro_Actl_Reason",9821,"Micro_Cap_Equity_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9824","Mid Cap Domestic Equity Actual Allocation","real","EQDomesticMid_Actl_Reason",9824,"Mid_Cap_Domestic_Equity_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9884","Other Actual Allocation","real","Other_Actl_Reason",9884,"Other”_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9887","Passive International Equity Actual Allocation","real","EQIntlPass_Actl_Reason",9887,"Passive_International_Equity_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9890","Private Debt Actual Allocation","real","PrivateDebt_Actl_Reason",9890,"Private_Debt_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9893","Private Equity Actual Allocation","real","EQPrivate_Actl_Reason",9893,"Private_Equity_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9896","Private Placement Actual Allocation","real","PrivatePlacement_Actl_Reason",9896,"Private_Placement_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9899","Private Real Estate Actual Allocation","real","PrivRealEstate_Actl_Reason",9899,"Private_Real_Estate_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9902","Real Assets/Real Return Actual Allocation","real","RealAssets_Actl_Reason",9902,"Real_Assets_Real_Return_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9905","REIT Actual Allocation","real","REIT_Actl_Reason",9905,"REIT_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9908","Relative Return/Value Fund Actual Allocation","real","RelativeRtrn_Actl_Reason",9908,"Relative_Return_Value_Fund_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"9935","Value Added Fixed Income Actual Allocation","real","FIValue_Actl_Reason",9935,"Value_Added_Fixed_Income_Actual_Allocation_Reason","1","0","0","3","137","static",NULL,NULL,NULL
"10701","Actual COLA","varchar","actual_COLA",10701,"actual_COLA","1",NULL,NULL,"3","412","static",NULL,NULL,NULL
"10702","Minimum COLA","varchar","min_COLA",10702,"min_COLA","1",NULL,NULL,"3","412","static",NULL,NULL,NULL
"10703","Contribution Rate Effective FY","varchar","cont_rate_FY",10703,"cont_rate_FY","1",NULL,"-1","3","180","static",NULL,NULL,NULL
"10704","Amortization Payment, Total $ Amount","int_separated3","Amo_Total_Amt",10704,"Amo_Total_Amt","1",NULL,"-1","3","180","static",NULL,NULL,NULL
"10705","Employee Payment, Total $ Amount","int_separated3","EE_Total_Amt",10705,"EE_Total_Amt","1",NULL,"-1","3","180","static",NULL,NULL,NULL
"10706","Administrative Expenses - Percentage","real","Admin_Expense_Pct",10706,"Admin_Expense_Pct","1",NULL,"-1","3","414","static",NULL,NULL,NULL
"10798","Gain or loss due to changes in benefits","int_separated3","Benefit_Changes",10798,"Benefit_Changes","1",NULL,"-1","3","180","static",NULL,NULL,NULL
"10799","Gain or loss due to changes in COLA Provisions","int_seperated3","COLA_Gain_Loss",10799,"COLA_Gain_Loss","1",NULL,"-1","3","180","static",NULL,NULL,NULL
"10800","Gain or loss due to changes in PBI Provisions","int_seperated3","PBI_Gain_Loss",10800,"PBI_Gain_Loss","1",NULL,"-1","3","180","static",NULL,NULL,NULL
"9672","Percent of assets invested in other investments","real","OtherTotal_Actl_Reason",9519,"OtherTotal_Actl_Reason","1","0","-1","3","137","static",NULL,NULL,NULL
"9657","	Percent of assets invested in misc. alternatives","real","AltMiscTotal_Actl_Reason",9504,"AltMiscTotal_Actl_Reason","1","0","-1","3","137","static",NULL,NULL,NULL
"9660","Percent of assets invested in private equity","real","PETotal_Actl_Reason",9507,"PETotal_Actl_Reason","1","0","-1","3","137","static",NULL,NULL,NULL
"9648","Percent of assets invested in equity investments (total)","real","EQTotal_Actl_Reason",9495,"EQTotal_Actl_Reason","1","0","-1","3","137","static",NULL,NULL,NULL
"9651","Percent of assets invested in fixed income","real","FITotal_Actl_Reason",9498,"FITotal_Actl_Reason","1","0","-1","3","137","static",NULL,NULL,NULL
"9654","Percent of assets invested in real estate","real","RETotal_Actl_Reason",9501,"RETotal_Actl_Reason","1","0","-1","3","137","static",NULL,NULL,NULL
"9669","Percent of assets invested in cash","real","CashTotal_Actl_Reason",9516,"CashTotal_Actl_Reason","1","0","-1","3","137","static",NULL,NULL,NULL
"9666","Percent of assets invested in commodities","real","COMDTotal_Actl_Reason",9513,"COMDTotal_Actl_Reason","1","0","-1","3","137","static",NULL,NULL,NULL
"9663","Percent of assets invested in hedge funds","real","HFTotal_Actl_Reason",9510,"HFTotal_Actl_Reason","1","0","-1","3","137","static",NULL,NULL,NULL
"10707","Amortization Payment, Total $ Amount","int_separated3","Tot_Total_Amt",10707,"Tot_Total_Amt","1",NULL,"-1","3","180","static",NULL,NULL,NULL
